, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000169.krn, generated\xml_trimmed_oemer\sample_000169.xml, 0, 0., 86, 44.329896907216494, 4, 2.0618556701030926, 26, 13.402061855670103, 0, 0., 0, 0., 3, 1.5463917525773196, 0, 0., 0, 0., 0, 0., 1, 0.5154639175257731, 0, 0., 0, 0., 0, 0., 2, 1.0309278350515463, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.0309278350515463, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 70, 36.08247422680412, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 155, 178, 333, 194, 0.5825825825825826
, generated\gt\sample_000645.krn, generated\xml_trimmed_oemer\sample_000645.xml, 0, 0., 41, 20.297029702970296, 6, 2.9702970297029703, 24, 11.881188118811881, 2, 0.9900990099009901, 0, 0., 2, 0.9900990099009901, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.4851485148514851, 2, 0.9900990099009901, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.4851485148514851, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 119, 58.91089108910891, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 129, 217, 346, 202, 0.5838150289017341
, generated\gt\sample_000184.krn, generated\xml_trimmed_oemer\sample_000184.xml, 0, 0., 110, 69.62025316455696, 4, 2.5316455696202533, 10, 6.329113924050633, 2, 1.2658227848101267, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 4.430379746835443, 0, 0., 0, 0., 0, 0., 2, 1.2658227848101267, 0, 0., 0, 0., 0, 0., 3, 1.8987341772151898, 0, 0., 0, 0., 0, 0., 4, 2.5316455696202533, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 11, 6.962025316455696, 0, 0., 0, 0., 0, 0., 5, 3.1645569620253164, 0, 0., 0, 0., 154, 115, 269, 158, 0.587360594795539
, generated\gt\sample_000224.krn, generated\xml_trimmed_oemer\sample_000224.xml, 0, 0., 185, 80.43478260869566, 12, 5.217391304347826, 12, 5.217391304347826, 4, 1.7391304347826086, 0, 0., 8, 3.4782608695652173, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.7391304347826086, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.1739130434782608, 0, 0., 0, 0., 208, 183, 391, 230, 0.5882352941176471
, generated\gt\sample_000092.krn, generated\xml_trimmed_oemer\sample_000092.xml, 0, 0., 206, 76.57992565055763, 8, 2.973977695167286, 31, 11.524163568773234, 2, 0.7434944237918215, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.486988847583643, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 4.83271375464684, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.858736059479554, 0, 0., 0, 0., 237, 220, 457, 269, 0.5886214442013129
, generated\gt\sample_000602.krn, generated\xml_trimmed_oemer\sample_000602.xml, 0, 0., 98, 54.14364640883978, 4, 2.2099447513812156, 20, 11.049723756906078, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 3.314917127071823, 0, 0., 0, 0., 2, 1.1049723756906078, 2, 1.1049723756906078, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.2099447513812156, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 45, 24.861878453038674, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 151, 156, 307, 181, 0.5895765472312704
, generated\gt\sample_000235.krn, generated\xml_trimmed_oemer\sample_000235.xml, 0, 0., 147, 65.91928251121077, 2, 0.8968609865470852, 6, 2.690582959641256, 3, 1.345291479820628, 0, 0., 4, 1.7937219730941705, 0, 0., 0, 0., 1, 0.4484304932735426, 5, 2.242152466367713, 0, 0., 0, 0., 2, 0.8968609865470852, 4, 1.7937219730941705, 10, 4.484304932735426, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 3.1390134529147984, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 27, 12.10762331838565, 0, 0., 0, 0., 0, 0., 5, 2.242152466367713, 0, 0., 0, 0., 206, 172, 378, 223, 0.58994708994709
, generated\gt\sample_000189.krn, generated\xml_trimmed_oemer\sample_000189.xml, 0, 0., 51, 38.059701492537314, 2, 1.492537313432836, 9, 6.7164179104477615, 1, 0.746268656716418, 0, 0., 1, 0.746268656716418, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.746268656716418, 0, 0., 0, 0., 2, 1.492537313432836, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.7313432835820897, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 62, 46.26865671641791, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 101, 126, 227, 134, 0.5903083700440529
, generated\gt\sample_000670.krn, generated\xml_trimmed_oemer\sample_000670.xml, 0, 0., 98, 31.21019108280255, 16, 5.095541401273885, 32, 10.19108280254777, 1, 0.3184713375796178, 0, 0., 9, 2.8662420382165603, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.6369426751592356, 0, 0., 0, 0., 4, 1.2738853503184713, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 2.5477707006369426, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 139, 44.267515923566876, 0, 0., 0, 0., 0, 0., 5, 1.5923566878980893, 0, 0., 0, 0., 225, 305, 530, 314, 0.5924528301886792
, generated\gt\sample_000172.krn, generated\xml_trimmed_oemer\sample_000172.xml, 0, 0., 92, 45.09803921568628, 18, 8.823529411764707, 2, 0.9803921568627451, 5, 2.450980392156863, 0, 0., 7, 3.4313725490196076, 0, 0., 0, 0., 1, 0.49019607843137253, 14, 6.862745098039215, 0, 0., 0, 0., 1, 0.49019607843137253, 4, 1.9607843137254901, 1, 0.49019607843137253, 0, 0., 4, 1.9607843137254901, 0, 0., 0, 0., 0, 0., 0, 0., 6, 2.9411764705882355, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 44, 21.568627450980394, 0, 0., 0, 0., 0, 0., 5, 2.450980392156863, 0, 0., 0, 0., 208, 136, 344, 204, 0.5930232558139535
, generated\gt\sample_000258.krn, generated\xml_trimmed_oemer\sample_000258.xml, 0, 0., 77, 59.23076923076923, 0, 0., 17, 13.076923076923077, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.7692307692307693, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 35, 26.923076923076923, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 102, 116, 218, 130, 0.5963302752293578
, generated\gt\sample_000074.krn, generated\xml_trimmed_oemer\sample_000074.xml, 0, 0., 215, 74.91289198606272, 10, 3.484320557491289, 50, 17.421602787456447, 2, 0.6968641114982579, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.3937282229965158, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.34843205574912894, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.7421602787456445, 0, 0., 0, 0., 239, 240, 479, 287, 0.5991649269311065
, generated\gt\sample_000372.krn, generated\xml_trimmed_oemer\sample_000372.xml, 0, 0., 199, 69.33797909407666, 0, 0., 59, 20.557491289198605, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.3937282229965158, 6, 2.0905923344947737, 4, 1.3937282229965158, 0, 0., 0, 0., 4, 1.3937282229965158, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 2.0905923344947737, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.7421602787456445, 0, 0., 0, 0., 252, 227, 479, 287, 0.5991649269311065
, generated\gt\sample_000068.krn, generated\xml_trimmed_oemer\sample_000068.xml, 0, 0., 270, 77.14285714285714, 6, 1.7142857142857142, 58, 16.571428571428573, 1, 0.2857142857142857, 0, 0., 6, 1.7142857142857142, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.1428571428571428, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.4285714285714286, 0, 0., 0, 0., 291, 293, 584, 350, 0.5993150684931506
, generated\gt\sample_000191.krn, generated\xml_trimmed_oemer\sample_000191.xml, 0, 0., 110, 37.80068728522337, 0, 0., 11, 3.7800687285223367, 3, 1.0309278350515463, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.3436426116838488, 2, 0.6872852233676976, 3, 1.0309278350515463, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.7182130584192439, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 156, 53.608247422680414, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 191, 294, 485, 291, 0.6
, generated\gt\sample_000550.krn, generated\xml_trimmed_oemer\sample_000550.xml, 0, 0., 100, 71.94244604316546, 8, 5.755395683453237, 19, 13.66906474820144, 1, 0.7194244604316546, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.8776978417266186, 1, 0.7194244604316546, 3, 2.158273381294964, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 2.158273381294964, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 108, 123, 231, 139, 0.6017316017316018
, generated\gt\sample_000376.krn, generated\xml_trimmed_oemer\sample_000376.xml, 0, 0., 306, 78.66323907455013, 2, 0.5141388174807198, 55, 14.138817480719794, 8, 2.056555269922879, 0, 0., 8, 2.056555269922879, 0, 0., 0, 0., 1, 0.2570694087403599, 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.0282776349614395, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.2853470437017995, 0, 0., 0, 0., 340, 306, 646, 389, 0.6021671826625387
, generated\gt\sample_000257.krn, generated\xml_trimmed_oemer\sample_000257.xml, 0, 0., 77, 80.20833333333333, 4, 4.166666666666667, 8, 8.333333333333334, 1, 1.0416666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 1.0416666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 5.208333333333333, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 88, 71, 159, 96, 0.6037735849056604
, generated\gt\sample_000040.krn, generated\xml_trimmed_oemer\sample_000040.xml, 0, 0., 103, 50.99009900990099, 4, 1.9801980198019802, 13, 6.435643564356436, 2, 0.9900990099009901, 0, 0., 7, 3.4653465346534653, 0, 0., 0, 0., 0, 0., 10, 4.9504950495049505, 0, 0., 0, 0., 0, 0., 4, 1.9801980198019802, 4, 1.9801980198019802, 0, 0., 0, 0., 6, 2.9702970297029703, 0, 0., 0, 0., 0, 0., 4, 1.9801980198019802, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 40, 19.801980198019802, 0, 0., 0, 0., 0, 0., 5, 2.4752475247524752, 0, 0., 0, 0., 194, 139, 333, 202, 0.6066066066066066
, generated\gt\sample_000596.krn, generated\xml_trimmed_oemer\sample_000596.xml, 0, 0., 204, 80.0, 8, 3.1372549019607843, 22, 8.627450980392156, 0, 0., 0, 0., 3, 1.1764705882352942, 0, 0., 0, 0., 1, 0.39215686274509803, 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.5686274509803921, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 3.1372549019607843, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.9607843137254901, 0, 0., 0, 0., 229, 191, 420, 255, 0.6071428571428571
, generated\gt\sample_000420.krn, generated\xml_trimmed_oemer\sample_000420.xml, 0, 0., 73, 45.06172839506173, 10, 6.172839506172839, 21, 12.962962962962964, 0, 0., 0, 0., 1, 0.6172839506172839, 0, 0., 0, 0., 0, 0., 1, 0.6172839506172839, 0, 0., 0, 0., 1, 0.6172839506172839, 2, 1.2345679012345678, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.0864197530864197, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 48, 29.62962962962963, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 141, 125, 266, 162, 0.6090225563909775
, generated\gt\sample_000070.krn, generated\xml_trimmed_oemer\sample_000070.xml, 0, 0., 107, 41.47286821705426, 4, 1.550387596899225, 21, 8.13953488372093, 0, 0., 0, 0., 5, 1.937984496124031, 0, 0., 0, 0., 0, 0., 7, 2.7131782945736433, 0, 0., 0, 0., 2, 0.7751937984496124, 4, 1.550387596899225, 4, 1.550387596899225, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.937984496124031, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 94, 36.434108527131784, 0, 0., 0, 0., 0, 0., 5, 1.937984496124031, 0, 0., 0, 0., 239, 183, 422, 258, 0.6113744075829384
, generated\gt\sample_000102.krn, generated\xml_trimmed_oemer\sample_000102.xml, 0, 0., 144, 77.41935483870968, 6, 3.225806451612903, 6, 3.225806451612903, 0, 0., 0, 0., 12, 6.451612903225806, 0, 0., 0, 0., 1, 0.5376344086021505, 1, 0.5376344086021505, 2, 1.075268817204301, 0, 0., 0, 0., 4, 2.150537634408602, 4, 2.150537634408602, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.5376344086021505, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.6881720430107525, 0, 0., 0, 0., 155, 148, 303, 186, 0.6138613861386139
, generated\gt\sample_000008.krn, generated\xml_trimmed_oemer\sample_000008.xml, 0, 0., 247, 72.22222222222223, 14, 4.093567251461988, 42, 12.280701754385966, 2, 0.5847953216374269, 0, 0., 11, 3.216374269005848, 0, 0., 0, 0., 3, 0.8771929824561403, 3, 0.8771929824561403, 0, 0., 0, 0., 0, 0., 4, 1.1695906432748537, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 11, 3.216374269005848, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.4619883040935673, 0, 0., 0, 0., 301, 256, 557, 342, 0.6140035906642729
, generated\gt\sample_000519.krn, generated\xml_trimmed_oemer\sample_000519.xml, 0, 0., 62, 27.92792792792793, 6, 2.7027027027027026, 34, 15.315315315315315, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.45045045045045046, 2, 0.9009009009009009, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.9009009009009009, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 115, 51.8018018018018, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 168, 192, 360, 222, 0.6166666666666667
, generated\gt\sample_000136.krn, generated\xml_trimmed_oemer\sample_000136.xml, 0, 0., 225, 80.64516129032258, 8, 2.867383512544803, 18, 6.451612903225806, 6, 2.150537634408602, 0, 0., 4, 1.4336917562724014, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.7168458781362007, 4, 1.4336917562724014, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 2.5089605734767026, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.7921146953405018, 0, 0., 0, 0., 231, 221, 452, 279, 0.6172566371681416
, generated\gt\sample_000243.krn, generated\xml_trimmed_oemer\sample_000243.xml, 0, 0., 76, 22.352941176470587, 0, 0., 39, 11.470588235294118, 0, 0., 0, 0., 6, 1.7647058823529411, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.29411764705882354, 4, 1.1764705882352942, 8, 2.3529411764705883, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.8823529411764706, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 198, 58.23529411764706, 0, 0., 0, 0., 0, 0., 5, 1.4705882352941178, 0, 0., 0, 0., 283, 267, 550, 340, 0.6181818181818182
, generated\gt\sample_000611.krn, generated\xml_trimmed_oemer\sample_000611.xml, 0, 0., 159, 72.93577981651376, 4, 1.834862385321101, 30, 13.761467889908257, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 5.963302752293578, 0, 0., 0, 0., 0, 0., 4, 1.834862385321101, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.3761467889908257, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.293577981651376, 0, 0., 0, 0., 194, 158, 352, 218, 0.6193181818181818
, generated\gt\sample_000579.krn, generated\xml_trimmed_oemer\sample_000579.xml, 0, 0., 172, 81.9047619047619, 4, 1.9047619047619047, 12, 5.714285714285714, 0, 0., 0, 0., 1, 0.47619047619047616, 0, 0., 0, 0., 2, 0.9523809523809523, 1, 0.47619047619047616, 1, 0.47619047619047616, 0, 0., 0, 0., 4, 1.9047619047619047, 2, 0.9523809523809523, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 2.857142857142857, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.380952380952381, 0, 0., 0, 0., 167, 172, 339, 210, 0.6194690265486725
, generated\gt\sample_000681.krn, generated\xml_trimmed_oemer\sample_000681.xml, 0, 0., 226, 73.85620915032679, 0, 0., 49, 16.013071895424837, 3, 0.9803921568627451, 0, 0., 5, 1.6339869281045751, 0, 0., 0, 0., 0, 0., 2, 0.6535947712418301, 0, 0., 0, 0., 0, 0., 4, 1.3071895424836601, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 12, 3.9215686274509802, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.6339869281045751, 0, 0., 0, 0., 256, 235, 491, 306, 0.6232179226069247
, generated\gt\sample_000188.krn, generated\xml_trimmed_oemer\sample_000188.xml, 0, 0., 78, 41.26984126984127, 18, 9.523809523809524, 9, 4.761904761904762, 1, 0.5291005291005291, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.1164021164021163, 2, 1.0582010582010581, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.5291005291005291, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 76, 40.21164021164021, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 141, 162, 303, 189, 0.6237623762376238
, generated\gt\sample_000029.krn, generated\xml_trimmed_oemer\sample_000029.xml, 0, 0., 148, 81.76795580110497, 2, 1.1049723756906078, 16, 8.839779005524862, 1, 0.5524861878453039, 0, 0., 5, 2.7624309392265194, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.1049723756906078, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.1049723756906078, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.7624309392265194, 0, 0., 0, 0., 150, 140, 290, 181, 0.6241379310344828
, generated\gt\sample_000202.krn, generated\xml_trimmed_oemer\sample_000202.xml, 0, 0., 231, 82.20640569395017, 0, 0., 24, 8.540925266903914, 6, 2.1352313167259784, 0, 0., 1, 0.35587188612099646, 0, 0., 0, 0., 0, 0., 3, 1.0676156583629892, 0, 0., 0, 0., 0, 0., 4, 1.4234875444839858, 0, 0., 0, 0., 4, 1.4234875444839858, 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.0676156583629892, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.7793594306049823, 0, 0., 0, 0., 226, 223, 449, 281, 0.6258351893095768
, generated\gt\sample_000003.krn, generated\xml_trimmed_oemer\sample_000003.xml, 0, 0., 171, 62.637362637362635, 2, 0.7326007326007326, 39, 14.285714285714286, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 1.8315018315018314, 1, 0.3663003663003663, 0, 0., 0, 0., 2, 0.7326007326007326, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 2.5641025641025643, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 46, 16.84981684981685, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 232, 204, 436, 273, 0.6261467889908257
, generated\gt\sample_000475.krn, generated\xml_trimmed_oemer\sample_000475.xml, 0, 0., 121, 37.577639751552795, 0, 0., 12, 3.7267080745341614, 1, 0.3105590062111801, 0, 0., 4, 1.2422360248447204, 0, 0., 0, 0., 0, 0., 2, 0.6211180124223602, 0, 0., 0, 0., 0, 0., 2, 0.6211180124223602, 1, 0.3105590062111801, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 2.7950310559006213, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 170, 52.79503105590062, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 223, 291, 514, 322, 0.6264591439688716
