, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000060.krn, generated\xml_trimmed\sample_000060.xml, 0, 0., 83, 68.0327868852459, 0, 0., 5, 4.098360655737705, 11, 9.01639344262295, 0, 0., 0, 0., 0, 0., 0, 0., 5, 4.098360655737705, 1, 0.819672131147541, 0, 0., 0, 0., 0, 0., 4, 3.278688524590164, 1, 0.819672131147541, 0, 0., 6, 4.918032786885246, 0, 0., 1, 0.819672131147541, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 4.098360655737705, 0, 0., 0, 0., 205, 181, 386, 122, 0.3160621761658031
, generated\gt\sample_000252.krn, generated\xml_trimmed\sample_000252.xml, 0, 0., 123, 79.35483870967742, 0, 0., 11, 7.096774193548387, 1, 0.6451612903225806, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.6451612903225806, 2, 1.2903225806451613, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.6451612903225806, 2, 1.2903225806451613, 0, 0., 9, 5.806451612903226, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.225806451612903, 0, 0., 0, 0., 264, 221, 485, 155, 0.31958762886597936
, generated\gt\sample_000340.krn, generated\xml_trimmed\sample_000340.xml, 0, 0., 177, 84.28571428571429, 0, 0., 8, 3.8095238095238093, 2, 0.9523809523809523, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.9047619047619047, 3, 1.4285714285714286, 0, 0., 1, 0.47619047619047616, 4, 1.9047619047619047, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.9523809523809523, 0, 0., 0, 0., 4, 1.9047619047619047, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.380952380952381, 0, 0., 0, 0., 334, 323, 657, 210, 0.319634703196347
, generated\gt\sample_000580.krn, generated\xml_trimmed\sample_000580.xml, 0, 0., 102, 57.6271186440678, 0, 0., 3, 1.694915254237288, 2, 1.1299435028248588, 0, 0., 1, 0.5649717514124294, 0, 0., 0, 0., 0, 0., 14, 7.909604519774011, 0, 0., 0, 0., 0, 0., 4, 2.2598870056497176, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.5649717514124294, 4, 2.2598870056497176, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 41, 23.163841807909606, 0, 0., 0, 0., 0, 0., 5, 2.824858757062147, 0, 0., 0, 0., 292, 256, 548, 177, 0.32299270072992703
, generated\gt\sample_000248.krn, generated\xml_trimmed\sample_000248.xml, 0, 0., 99, 68.75, 0, 0., 7, 4.861111111111111, 13, 9.027777777777779, 0, 0., 4, 2.7777777777777777, 0, 0., 0, 0., 1, 0.6944444444444444, 3, 2.0833333333333335, 0, 0., 0, 0., 1, 0.6944444444444444, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.3888888888888888, 0, 0., 0, 0., 9, 6.25, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.4722222222222223, 0, 0., 0, 0., 228, 215, 443, 144, 0.32505643340857787
, generated\gt\sample_000321.krn, generated\xml_trimmed\sample_000321.xml, 0, 0., 124, 68.88888888888889, 0, 0., 9, 5.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.2222222222222223, 6, 3.3333333333333335, 2, 1.1111111111111112, 0, 0., 3, 1.6666666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.2222222222222223, 0, 0., 1, 0.5555555555555556, 22, 12.222222222222221, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.7777777777777777, 0, 0., 0, 0., 285, 259, 544, 180, 0.33088235294117646
, generated\gt\sample_000318.krn, generated\xml_trimmed\sample_000318.xml, 0, 0., 114, 86.36363636363636, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 2.272727272727273, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 2.272727272727273, 0, 0., 0, 0., 0, 0., 0, 0., 12, 9.090909090909092, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 192, 205, 397, 132, 0.33249370277078083
, generated\gt\sample_000325.krn, generated\xml_trimmed\sample_000325.xml, 0, 0., 170, 89.94708994708995, 0, 0., 4, 2.1164021164021163, 3, 1.5873015873015872, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.0582010582010581, 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.0582010582010581, 0, 0., 0, 0., 0, 0., 1, 0.5291005291005291, 0, 0., 0, 0., 2, 1.0582010582010581, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.6455026455026456, 0, 0., 0, 0., 287, 281, 568, 189, 0.33274647887323944
, generated\gt\sample_000539.krn, generated\xml_trimmed\sample_000539.xml, 0, 0., 90, 79.64601769911505, 0, 0., 6, 5.3097345132743365, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 2.6548672566371683, 1, 0.8849557522123894, 1, 0.8849557522123894, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.8849557522123894, 0, 0., 0, 0., 6, 5.3097345132743365, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 4.424778761061947, 0, 0., 0, 0., 200, 135, 335, 113, 0.3373134328358209
, generated\gt\sample_000579.krn, generated\xml_trimmed\sample_000579.xml, 0, 0., 49, 45.794392523364486, 0, 0., 2, 1.8691588785046729, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.8691588785046729, 7, 6.542056074766355, 0, 0., 0, 0., 1, 0.9345794392523364, 0, 0., 2, 1.8691588785046729, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.9345794392523364, 1, 0.9345794392523364, 2, 1.8691588785046729, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 35, 32.71028037383178, 0, 0., 0, 0., 0, 0., 5, 4.672897196261682, 0, 0., 0, 0., 167, 146, 313, 107, 0.34185303514376997
, generated\gt\sample_000475.krn, generated\xml_trimmed\sample_000475.xml, 0, 0., 81, 51.265822784810126, 0, 0., 0, 0., 2, 1.2658227848101267, 4, 2.5316455696202533, 1, 0.6329113924050633, 0, 0., 0, 0., 2, 1.2658227848101267, 2, 1.2658227848101267, 1, 0.6329113924050633, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 8.227848101265822, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 52, 32.91139240506329, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 223, 239, 462, 158, 0.341991341991342
, generated\gt\sample_000372.krn, generated\xml_trimmed\sample_000372.xml, 0, 0., 56, 32.18390804597701, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.5747126436781609, 0, 0., 0, 0., 1, 0.5747126436781609, 0, 0., 2, 1.1494252873563218, 0, 0., 0, 0., 0, 0., 2, 1.1494252873563218, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 107, 61.49425287356322, 0, 0., 0, 0., 0, 0., 5, 2.8735632183908044, 0, 0., 0, 0., 252, 252, 504, 174, 0.34523809523809523
, generated\gt\sample_000316.krn, generated\xml_trimmed\sample_000316.xml, 0, 0., 70, 51.851851851851855, 0, 0., 4, 2.962962962962963, 5, 3.7037037037037037, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.7037037037037037, 1, 0.7407407407407407, 0, 0., 0, 0., 9, 6.666666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 9, 6.666666666666667, 0, 0., 0, 0., 4, 2.962962962962963, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 15, 11.11111111111111, 0, 0., 0, 0., 13, 9.62962962962963, 0, 0., 0, 0., 0, 0., 211, 180, 391, 135, 0.3452685421994885
, generated\gt\sample_000174.krn, generated\xml_trimmed\sample_000174.xml, 0, 0., 3, 1.7647058823529411, 0, 0., 6, 3.5294117647058822, 0, 0., 0, 0., 8, 4.705882352941177, 0, 0., 0, 0., 0, 0., 2, 1.1764705882352942, 0, 0., 0, 0., 1, 0.5882352941176471, 4, 2.3529411764705883, 6, 3.5294117647058822, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.1764705882352942, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 133, 78.23529411764706, 0, 0., 0, 0., 0, 0., 5, 2.9411764705882355, 0, 0., 0, 0., 254, 233, 487, 170, 0.3490759753593429
, generated\gt\sample_000214.krn, generated\xml_trimmed\sample_000214.xml, 0, 0., 32, 47.76119402985075, 0, 0., 0, 0., 3, 4.477611940298507, 0, 0., 0, 0., 0, 0., 0, 0., 1, 1.492537313432836, 1, 1.492537313432836, 0, 0., 0, 0., 0, 0., 4, 5.970149253731344, 0, 0., 0, 0., 0, 0., 0, 0., 1, 1.492537313432836, 0, 0., 0, 0., 6, 8.955223880597014, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 14, 20.895522388059703, 0, 0., 0, 0., 0, 0., 5, 7.462686567164179, 0, 0., 0, 0., 98, 93, 191, 67, 0.3507853403141361
, generated\gt\sample_000124.krn, generated\xml_trimmed\sample_000124.xml, 0, 0., 84, 60.869565217391305, 0, 0., 1, 0.7246376811594203, 7, 5.072463768115942, 0, 0., 0, 0., 0, 0., 0, 0., 3, 2.1739130434782608, 3, 2.1739130434782608, 0, 0., 0, 0., 0, 0., 4, 2.898550724637681, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.7246376811594203, 0, 0., 0, 0., 7, 5.072463768115942, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 23, 16.666666666666668, 0, 0., 0, 0., 0, 0., 5, 3.6231884057971016, 0, 0., 0, 0., 186, 203, 389, 138, 0.35475578406169667
, generated\gt\sample_000114.krn, generated\xml_trimmed\sample_000114.xml, 0, 0., 129, 76.33136094674556, 0, 0., 10, 5.9171597633136095, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.366863905325444, 2, 1.183431952662722, 0, 0., 0, 0., 0, 0., 1, 0.591715976331361, 0, 0., 0, 0., 18, 10.650887573964496, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.9585798816568047, 0, 0., 0, 0., 246, 227, 473, 169, 0.3572938689217759
, generated\gt\sample_000071.krn, generated\xml_trimmed\sample_000071.xml, 0, 0., 155, 85.16483516483517, 4, 2.197802197802198, 3, 1.6483516483516483, 0, 0., 0, 0., 1, 0.5494505494505495, 0, 0., 0, 0., 6, 3.2967032967032965, 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.197802197802198, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.197802197802198, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.7472527472527473, 0, 0., 0, 0., 264, 244, 508, 182, 0.35826771653543305
, generated\gt\sample_000611.krn, generated\xml_trimmed\sample_000611.xml, 0, 0., 116, 81.11888111888112, 0, 0., 3, 2.097902097902098, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.3986013986013985, 0, 0., 0, 0., 0, 0., 4, 2.797202797202797, 0, 0., 0, 0., 0, 0., 0, 0., 7, 4.895104895104895, 0, 0., 2, 1.3986013986013985, 4, 2.797202797202797, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.4965034965034967, 0, 0., 0, 0., 194, 203, 397, 143, 0.3602015113350126
, generated\gt\sample_000180.krn, generated\xml_trimmed\sample_000180.xml, 0, 0., 38, 38.0, 0, 0., 1, 1.0, 1, 1.0, 0, 0., 1, 1.0, 0, 0., 0, 0., 0, 0., 3, 3.0, 1, 1.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 2.0, 0, 0., 0, 0., 7, 7.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 41, 41.0, 0, 0., 0, 0., 0, 0., 5, 5.0, 0, 0., 0, 0., 151, 122, 273, 100, 0.3663003663003663
, generated\gt\sample_000039.krn, generated\xml_trimmed\sample_000039.xml, 0, 0., 78, 53.06122448979592, 2, 1.3605442176870748, 6, 4.081632653061225, 1, 0.6802721088435374, 0, 0., 15, 10.204081632653061, 0, 0., 0, 0., 0, 0., 3, 2.0408163265306123, 0, 0., 0, 0., 0, 0., 4, 2.7210884353741496, 4, 2.7210884353741496, 0, 0., 0, 0., 9, 6.122448979591836, 1, 0.6802721088435374, 0, 0., 0, 0., 2, 1.3605442176870748, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 17, 11.564625850340136, 0, 0., 0, 0., 0, 0., 5, 3.401360544217687, 0, 0., 0, 0., 225, 171, 396, 147, 0.3712121212121212
, generated\gt\sample_000285.krn, generated\xml_trimmed\sample_000285.xml, 0, 0., 46, 77.96610169491525, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 6.779661016949152, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 15.254237288135593, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 79, 78, 157, 59, 0.37579617834394907
, generated\gt\sample_000660.krn, generated\xml_trimmed\sample_000660.xml, 0, 0., 37, 72.54901960784314, 0, 0., 3, 5.882352941176471, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 1.9607843137254901, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 3.9215686274509802, 0, 0., 0, 0., 3, 5.882352941176471, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 9.803921568627452, 0, 0., 0, 0., 72, 60, 132, 51, 0.38636363636363635
, generated\gt\sample_000549.krn, generated\xml_trimmed\sample_000549.xml, 0, 0., 203, 87.87878787878788, 0, 0., 5, 2.1645021645021645, 1, 0.4329004329004329, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.4329004329004329, 4, 1.7316017316017316, 2, 0.8658008658008658, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 10, 4.329004329004329, 0, 0., 0, 0., 0, 0., 5, 2.1645021645021645, 0, 0., 0, 0., 304, 287, 591, 231, 0.39086294416243655
, generated\gt\sample_000673.krn, generated\xml_trimmed\sample_000673.xml, 0, 0., 145, 73.9795918367347, 0, 0., 4, 2.0408163265306123, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.5102040816326531, 0, 0., 0, 0., 0, 0., 4, 2.0408163265306123, 2, 1.0204081632653061, 0, 0., 0, 0., 0, 0., 2, 1.0204081632653061, 0, 0., 0, 0., 9, 4.591836734693878, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 24, 12.244897959183673, 0, 0., 0, 0., 0, 0., 5, 2.5510204081632653, 0, 0., 0, 0., 269, 229, 498, 196, 0.39357429718875503
, generated\gt\sample_000239.krn, generated\xml_trimmed\sample_000239.xml, 0, 0., 87, 74.35897435897436, 0, 0., 1, 0.8547008547008547, 3, 2.5641025641025643, 2, 1.7094017094017093, 0, 0., 0, 0., 0, 0., 0, 0., 6, 5.128205128205129, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 18, 15.384615384615385, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 132, 161, 293, 117, 0.3993174061433447
, generated\gt\sample_000635.krn, generated\xml_trimmed\sample_000635.xml, 0, 0., 51, 80.95238095238095, 0, 0., 2, 3.1746031746031744, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 1.5873015873015872, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 1.5873015873015872, 0, 0., 0, 0., 8, 12.698412698412698, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 63, 94, 157, 63, 0.4012738853503185
, generated\gt\sample_000559.krn, generated\xml_trimmed\sample_000559.xml, 0, 0., 153, 87.42857142857143, 0, 0., 6, 3.4285714285714284, 0, 0., 0, 0., 1, 0.5714285714285714, 0, 0., 0, 0., 0, 0., 2, 1.1428571428571428, 1, 0.5714285714285714, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 12, 6.857142857142857, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 218, 215, 433, 175, 0.40415704387990764
, generated\gt\sample_000558.krn, generated\xml_trimmed\sample_000558.xml, 0, 0., 38, 24.358974358974358, 6, 3.8461538461538463, 3, 1.9230769230769231, 17, 10.897435897435898, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 5.769230769230769, 0, 0., 0, 0., 0, 0., 4, 2.5641025641025643, 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.9230769230769231, 0, 0., 0, 0., 3, 1.9230769230769231, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 68, 43.58974358974359, 0, 0., 0, 0., 0, 0., 5, 3.2051282051282053, 0, 0., 0, 0., 203, 181, 384, 156, 0.40625
, generated\gt\sample_000320.krn, generated\xml_trimmed\sample_000320.xml, 0, 0., 115, 62.16216216216216, 4, 2.1621621621621623, 0, 0., 8, 4.324324324324325, 0, 0., 6, 3.2432432432432434, 0, 0., 0, 0., 0, 0., 5, 2.7027027027027026, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.6216216216216217, 0, 0., 0, 0., 10, 5.405405405405405, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 29, 15.675675675675675, 0, 0., 0, 0., 0, 0., 5, 2.7027027027027026, 0, 0., 0, 0., 240, 210, 450, 185, 0.4111111111111111
, generated\gt\sample_000091.krn, generated\xml_trimmed\sample_000091.xml, 0, 0., 86, 50.588235294117645, 0, 0., 13, 7.647058823529412, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.1764705882352942, 0, 0., 0, 0., 0, 0., 2, 1.1764705882352942, 4, 2.3529411764705883, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.9411764705882355, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 53, 31.176470588235293, 0, 0., 0, 0., 0, 0., 5, 2.9411764705882355, 0, 0., 0, 0., 225, 182, 407, 170, 0.4176904176904177
, generated\gt\sample_000265.krn, generated\xml_trimmed\sample_000265.xml, 0, 0., 136, 91.2751677852349, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.6711409395973155, 1, 0.6711409395973155, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 2.0134228187919465, 0, 0., 0, 0., 3, 2.0134228187919465, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 3.3557046979865772, 0, 0., 0, 0., 175, 180, 355, 149, 0.4197183098591549
, generated\gt\sample_000405.krn, generated\xml_trimmed\sample_000405.xml, 0, 0., 65, 57.01754385964912, 0, 0., 4, 3.508771929824561, 2, 1.7543859649122806, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 5.2631578947368425, 0, 0., 0, 0., 2, 1.7543859649122806, 6, 5.2631578947368425, 2, 1.7543859649122806, 0, 0., 0, 0., 0, 0., 2, 1.7543859649122806, 0, 0., 0, 0., 2, 1.7543859649122806, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 18, 15.789473684210526, 0, 0., 0, 0., 0, 0., 5, 4.385964912280702, 0, 0., 0, 0., 146, 124, 270, 114, 0.4222222222222222
, generated\gt\sample_000108.krn, generated\xml_trimmed\sample_000108.xml, 0, 0., 139, 70.55837563451777, 0, 0., 2, 1.015228426395939, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.015228426395939, 1, 0.5076142131979695, 0, 0., 1, 0.5076142131979695, 4, 2.030456852791878, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.5076142131979695, 0, 0., 0, 0., 6, 3.045685279187817, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 36, 18.274111675126903, 0, 0., 0, 0., 0, 0., 5, 2.5380710659898478, 0, 0., 0, 0., 236, 225, 461, 197, 0.42733188720173537
, generated\gt\sample_000394.krn, generated\xml_trimmed\sample_000394.xml, 0, 0., 130, 80.74534161490683, 0, 0., 2, 1.2422360248447204, 4, 2.484472049689441, 2, 1.2422360248447204, 0, 0., 0, 0., 0, 0., 1, 0.6211180124223602, 3, 1.8633540372670807, 0, 0., 0, 0., 0, 0., 4, 2.484472049689441, 0, 0., 0, 0., 0, 0., 0, 0., 4, 2.484472049689441, 0, 0., 0, 0., 3, 1.8633540372670807, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.8633540372670807, 0, 0., 0, 0., 0, 0., 5, 3.1055900621118013, 0, 0., 0, 0., 210, 166, 376, 161, 0.42819148936170215
, generated\gt\sample_000138.krn, generated\xml_trimmed\sample_000138.xml, 0, 0., 116, 59.48717948717949, 10, 5.128205128205129, 4, 2.051282051282051, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 30, 15.384615384615385, 0, 0., 0, 0., 2, 1.0256410256410255, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 3.076923076923077, 0, 0., 0, 0., 6, 3.076923076923077, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 17, 8.717948717948717, 0, 0., 0, 0., 4, 2.051282051282051, 0, 0., 0, 0., 0, 0., 227, 228, 455, 195, 0.42857142857142855
