, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000284.krn, generated\xml_oemer\sample_000284.xml, 0, 0., 204, 21.56448202959831, 6, 0.6342494714587738, 20, 2.1141649048625792, 0, 0., 0, 0., 2, 0.21141649048625794, 0, 0., 0, 0., 0, 0., 17, 1.7970401691331923, 0, 0., 0, 0., 0, 0., 2, 0.21141649048625794, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.6342494714587738, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 684, 72.30443974630022, 0, 0., 0, 0., 0, 0., 5, 0.5285412262156448, 0, 0., 0, 0., 212, 889, 1101, 946, 0.8592188919164396
, generated\gt\sample_000124.krn, generated\xml_oemer\sample_000124.xml, 0, 0., 79, 6.186374314800314, 8, 0.6264682850430697, 10, 0.7830853563038371, 8, 0.6264682850430697, 0, 0., 8, 0.6264682850430697, 0, 0., 0, 0., 6, 0.46985121378230227, 1, 0.07830853563038372, 0, 0., 0, 0., 0, 0., 4, 0.31323414252153486, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.07830853563038372, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1147, 89.81989036805011, 0, 0., 0, 0., 0, 0., 5, 0.39154267815191857, 0, 0., 0, 0., 186, 1298, 1484, 1277, 0.860512129380054
, generated\gt\sample_000442.krn, generated\xml_oemer\sample_000442.xml, 0, 0., 89, 10.67146282973621, 6, 0.7194244604316546, 23, 2.7577937649880098, 7, 0.8393285371702638, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.23980815347721823, 0, 0., 0, 0., 4, 0.47961630695443647, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 11, 1.3189448441247003, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 687, 82.37410071942446, 0, 0., 0, 0., 0, 0., 5, 0.5995203836930456, 0, 0., 0, 0., 154, 814, 968, 834, 0.8615702479338843
, generated\gt\sample_000249.krn, generated\xml_oemer\sample_000249.xml, 0, 0., 78, 6.914893617021277, 46, 4.078014184397163, 0, 0., 15, 1.3297872340425532, 0, 0., 10, 0.8865248226950354, 0, 0., 0, 0., 4, 0.3546099290780142, 1, 0.08865248226950355, 2, 0.1773049645390071, 0, 0., 4, 0.3546099290780142, 4, 0.3546099290780142, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.7092198581560284, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 951, 84.30851063829788, 0, 0., 0, 0., 0, 0., 5, 0.4432624113475177, 0, 0., 0, 0., 186, 1122, 1308, 1128, 0.8623853211009175
, generated\gt\sample_000540.krn, generated\xml_oemer\sample_000540.xml, 0, 0., 214, 12.52927400468384, 18, 1.053864168618267, 50, 2.927400468384075, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 10, 0.585480093676815, 0, 0., 0, 0., 0, 0., 4, 0.234192037470726, 7, 0.4098360655737705, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.4098360655737705, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1393, 81.55737704918033, 0, 0., 0, 0., 0, 0., 5, 0.2927400468384075, 0, 0., 0, 0., 297, 1682, 1979, 1708, 0.8630621526023244
, generated\gt\sample_000365.krn, generated\xml_oemer\sample_000365.xml, 0, 0., 555, 68.01470588235294, 10, 1.2254901960784315, 22, 2.696078431372549, 0, 0., 0, 0., 1, 0.12254901960784313, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.24509803921568626, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.12254901960784313, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 225, 27.573529411764707, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 219, 726, 945, 816, 0.8634920634920635
, generated\gt\sample_000232.krn, generated\xml_oemer\sample_000232.xml, 0, 0., 567, 60.319148936170215, 6, 0.6382978723404256, 42, 4.468085106382978, 1, 0.10638297872340426, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.3191489361702128, 4, 0.425531914893617, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.2127659574468085, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 310, 32.97872340425532, 0, 0., 0, 0., 0, 0., 5, 0.5319148936170213, 0, 0., 0, 0., 463, 625, 1088, 940, 0.8639705882352942
, generated\gt\sample_000115.krn, generated\xml_oemer\sample_000115.xml, 0, 0., 204, 13.563829787234043, 10, 0.6648936170212766, 40, 2.6595744680851063, 1, 0.06648936170212766, 0, 0., 2, 0.13297872340425532, 0, 0., 0, 0., 0, 0., 22, 1.4627659574468086, 0, 0., 0, 0., 3, 0.19946808510638298, 4, 0.26595744680851063, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1213, 80.65159574468085, 0, 0., 0, 0., 0, 0., 5, 0.3324468085106383, 0, 0., 0, 0., 278, 1462, 1740, 1504, 0.864367816091954
, generated\gt\sample_000059.krn, generated\xml_oemer\sample_000059.xml, 0, 0., 176, 14.991482112436115, 8, 0.6814310051107325, 16, 1.362862010221465, 5, 0.42589437819420783, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.08517887563884156, 4, 0.34071550255536626, 2, 0.17035775127768313, 0, 0., 4, 0.34071550255536626, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.17035775127768313, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 951, 81.00511073253833, 0, 0., 0, 0., 0, 0., 5, 0.42589437819420783, 0, 0., 0, 0., 249, 1109, 1358, 1174, 0.8645066273932254
, generated\gt\sample_000272.krn, generated\xml_oemer\sample_000272.xml, 0, 0., 505, 77.8120184899846, 6, 0.9244992295839753, 25, 3.852080123266564, 5, 0.7704160246533128, 0, 0., 1, 0.15408320493066255, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.6163328197226502, 0, 0., 0, 0., 2, 0.3081664098613251, 0, 0., 0, 0., 0, 0., 0, 0., 13, 2.0030816640986133, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 83, 12.788906009244993, 0, 0., 0, 0., 0, 0., 5, 0.7704160246533128, 0, 0., 0, 0., 439, 311, 750, 649, 0.8653333333333333
, generated\gt\sample_000243.krn, generated\xml_oemer\sample_000243.xml, 0, 0., 188, 13.001383125864454, 2, 0.13831258644536654, 42, 2.904564315352697, 0, 0., 0, 0., 6, 0.4149377593360996, 0, 0., 0, 0., 0, 0., 1, 0.06915629322268327, 0, 0., 0, 0., 0, 0., 4, 0.2766251728907331, 7, 0.48409405255878285, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.3457814661134163, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1186, 82.01936376210236, 0, 0., 0, 0., 0, 0., 5, 0.3457814661134163, 0, 0., 0, 0., 283, 1388, 1671, 1446, 0.8653500897666068
, generated\gt\sample_000520.krn, generated\xml_oemer\sample_000520.xml, 0, 0., 270, 12.962073931829092, 0, 0., 65, 3.1204992798847817, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.04800768122899664, 2, 0.09601536245799328, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1745, 83.77340374459914, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 339, 2065, 2404, 2083, 0.8664725457570716
, generated\gt\sample_000021.krn, generated\xml_oemer\sample_000021.xml, 0, 0., 168, 22.888283378746593, 2, 0.2724795640326976, 20, 2.7247956403269753, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.4087193460490463, 1, 0.1362397820163488, 3, 0.4087193460490463, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.1362397820163488, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 536, 73.02452316076294, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 126, 721, 847, 734, 0.8665879574970484
, generated\gt\sample_000342.krn, generated\xml_oemer\sample_000342.xml, 0, 0., 106, 9.584086799276673, 8, 0.7233273056057866, 22, 1.9891500904159132, 3, 0.27124773960216997, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.27124773960216997, 0, 0., 0, 0., 2, 0.18083182640144665, 4, 0.3616636528028933, 6, 0.5424954792043399, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.7233273056057866, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 939, 84.9005424954792, 0, 0., 0, 0., 0, 0., 5, 0.45207956600361665, 0, 0., 0, 0., 170, 1106, 1276, 1106, 0.8667711598746082
, generated\gt\sample_000004.krn, generated\xml_oemer\sample_000004.xml, 0, 0., 362, 70.84148727984345, 4, 0.7827788649706457, 25, 4.892367906066537, 0, 0., 0, 0., 3, 0.5870841487279843, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.19569471624266144, 4, 0.7827788649706457, 5, 0.9784735812133072, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.7827788649706457, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 98, 19.17808219178082, 0, 0., 0, 0., 0, 0., 5, 0.9784735812133072, 0, 0., 0, 0., 295, 294, 589, 511, 0.8675721561969439
, generated\gt\sample_000357.krn, generated\xml_oemer\sample_000357.xml, 0, 0., 112, 11.244979919678714, 4, 0.40160642570281124, 21, 2.108433734939759, 9, 0.9036144578313253, 0, 0., 1, 0.10040160642570281, 0, 0., 0, 0., 2, 0.20080321285140562, 0, 0., 1, 0.10040160642570281, 0, 0., 0, 0., 4, 0.40160642570281124, 0, 0., 0, 0., 4, 0.40160642570281124, 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.5020080321285141, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 828, 83.13253012048193, 0, 0., 0, 0., 0, 0., 5, 0.5020080321285141, 0, 0., 0, 0., 152, 996, 1148, 996, 0.867595818815331
, generated\gt\sample_000184.krn, generated\xml_oemer\sample_000184.xml, 0, 0., 110, 15.10989010989011, 4, 0.5494505494505495, 10, 1.3736263736263736, 2, 0.27472527472527475, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.9615384615384616, 0, 0., 0, 0., 0, 0., 2, 0.27472527472527475, 0, 0., 0, 0., 0, 0., 3, 0.41208791208791207, 0, 0., 0, 0., 0, 0., 4, 0.5494505494505495, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 581, 79.8076923076923, 0, 0., 0, 0., 0, 0., 5, 0.6868131868131868, 0, 0., 0, 0., 154, 685, 839, 728, 0.867699642431466
, generated\gt\sample_000552.krn, generated\xml_oemer\sample_000552.xml, 0, 0., 59, 8.89894419306184, 8, 1.2066365007541477, 9, 1.3574660633484164, 5, 0.7541478129713424, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.7541478129713424, 2, 0.30165912518853694, 0, 0., 1, 0.15082956259426847, 4, 0.6033182503770739, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.30165912518853694, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 563, 84.91704374057315, 0, 0., 0, 0., 0, 0., 5, 0.7541478129713424, 0, 0., 0, 0., 89, 675, 764, 663, 0.8678010471204188
, generated\gt\sample_000418.krn, generated\xml_oemer\sample_000418.xml, 0, 0., 276, 32.81807372175981, 0, 0., 7, 0.8323424494649228, 7, 0.8323424494649228, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.356718192627824, 0, 0., 0, 0., 2, 0.23781212841854935, 2, 0.23781212841854935, 2, 0.23781212841854935, 0, 0., 4, 0.4756242568370987, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 538, 63.97146254458978, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 273, 696, 969, 841, 0.8679050567595459
, generated\gt\sample_000202.krn, generated\xml_oemer\sample_000202.xml, 0, 0., 221, 19.981916817359856, 0, 0., 24, 2.1699819168173597, 6, 0.5424954792043399, 0, 0., 1, 0.09041591320072333, 0, 0., 0, 0., 0, 0., 3, 0.27124773960216997, 0, 0., 0, 0., 0, 0., 4, 0.3616636528028933, 0, 0., 0, 0., 4, 0.3616636528028933, 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.27124773960216997, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 835, 75.49728752260398, 0, 0., 0, 0., 0, 0., 5, 0.45207956600361665, 0, 0., 0, 0., 226, 1048, 1274, 1106, 0.8681318681318682
, generated\gt\sample_000208.krn, generated\xml_oemer\sample_000208.xml, 0, 0., 28, 2.5454545454545454, 8, 0.7272727272727273, 2, 0.18181818181818182, 4, 0.36363636363636365, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 20, 1.8181818181818181, 0, 0., 0, 0., 2, 0.18181818181818182, 4, 0.36363636363636365, 10, 0.9090909090909091, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.09090909090909091, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1016, 92.36363636363636, 0, 0., 0, 0., 0, 0., 5, 0.45454545454545453, 0, 0., 0, 0., 153, 1113, 1266, 1100, 0.8688783570300158
, generated\gt\sample_000030.krn, generated\xml_oemer\sample_000030.xml, 0, 0., 154, 14.666666666666666, 6, 0.5714285714285714, 25, 2.380952380952381, 2, 0.19047619047619047, 0, 0., 10, 0.9523809523809523, 0, 0., 0, 0., 0, 0., 2, 0.19047619047619047, 1, 0.09523809523809523, 0, 0., 2, 0.19047619047619047, 2, 0.19047619047619047, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.38095238095238093, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 837, 79.71428571428571, 0, 0., 0, 0., 0, 0., 5, 0.47619047619047616, 0, 0., 0, 0., 201, 1007, 1208, 1050, 0.8692052980132451
, generated\gt\sample_000326.krn, generated\xml_oemer\sample_000326.xml, 0, 0., 101, 7.622641509433962, 8, 0.6037735849056604, 8, 0.6037735849056604, 2, 0.1509433962264151, 0, 0., 1, 0.07547169811320754, 0, 0., 0, 0., 2, 0.1509433962264151, 0, 0., 0, 0., 0, 0., 4, 0.3018867924528302, 4, 0.3018867924528302, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.37735849056603776, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1185, 89.43396226415095, 0, 0., 0, 0., 0, 0., 5, 0.37735849056603776, 0, 0., 0, 0., 178, 1346, 1524, 1325, 0.8694225721784777
, generated\gt\sample_000020.krn, generated\xml_oemer\sample_000020.xml, 0, 0., 39, 2.411873840445269, 4, 0.24737167594310452, 47, 2.906617192331478, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 23, 1.4223871366728509, 0, 0., 0, 0., 0, 0., 2, 0.12368583797155226, 3, 0.18552875695732837, 0, 0., 4, 0.24737167594310452, 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.18552875695732837, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1492, 92.26963512677798, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 178, 1681, 1859, 1617, 0.8698224852071006
, generated\gt\sample_000535.krn, generated\xml_oemer\sample_000535.xml, 0, 0., 102, 6.9058903182125935, 0, 0., 27, 1.8280297901150981, 1, 0.06770480704129993, 0, 0., 4, 0.2708192281651997, 0, 0., 0, 0., 7, 0.47393364928909953, 0, 0., 1, 0.06770480704129993, 0, 0., 0, 0., 2, 0.13540961408259986, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06770480704129993, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1332, 90.18280297901151, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 192, 1505, 1697, 1477, 0.8703594578668238
, generated\gt\sample_000664.krn, generated\xml_oemer\sample_000664.xml, 0, 0., 124, 17.174515235457065, 18, 2.4930747922437675, 8, 1.10803324099723, 0, 0., 0, 0., 5, 0.6925207756232687, 0, 0., 0, 0., 1, 0.13850415512465375, 5, 0.6925207756232687, 0, 0., 0, 0., 0, 0., 2, 0.2770083102493075, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.6925207756232687, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 549, 76.0387811634349, 0, 0., 0, 0., 0, 0., 5, 0.6925207756232687, 0, 0., 0, 0., 130, 699, 829, 722, 0.8709288299155609
, generated\gt\sample_000600.krn, generated\xml_oemer\sample_000600.xml, 0, 0., 82, 10.123456790123457, 0, 0., 3, 0.37037037037037035, 0, 0., 0, 0., 2, 0.24691358024691357, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.12345679012345678, 4, 0.49382716049382713, 6, 0.7407407407407407, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 707, 87.28395061728395, 0, 0., 0, 0., 0, 0., 5, 0.6172839506172839, 0, 0., 0, 0., 143, 787, 930, 810, 0.8709677419354839
, generated\gt\sample_000621.krn, generated\xml_oemer\sample_000621.xml, 0, 0., 163, 12.957074721780604, 12, 0.9538950715421304, 28, 2.2257551669316373, 1, 0.0794912559618442, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1589825119236884, 0, 0., 0, 0., 0, 0., 1, 0.0794912559618442, 2, 0.1589825119236884, 3, 0.2384737678855326, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.5564387917329093, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1039, 82.59141494435612, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 188, 1256, 1444, 1258, 0.871191135734072
, generated\gt\sample_000222.krn, generated\xml_oemer\sample_000222.xml, 0, 0., 134, 13.280475718533202, 8, 0.7928642220019821, 6, 0.5946481665014867, 5, 0.49554013875123887, 2, 0.19821605550049554, 11, 1.0901883052527255, 0, 0., 0, 0., 0, 0., 3, 0.29732408325074333, 0, 0., 0, 0., 0, 0., 4, 0.39643211100099107, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.19821605550049554, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 829, 82.1605550049554, 0, 0., 0, 0., 0, 0., 5, 0.49554013875123887, 0, 0., 0, 0., 164, 994, 1158, 1009, 0.8713298791018999
, generated\gt\sample_000505.krn, generated\xml_oemer\sample_000505.xml, 0, 0., 170, 14.418999151823579, 2, 0.16963528413910092, 35, 2.9686174724342664, 1, 0.08481764206955046, 0, 0., 3, 0.2544529262086514, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.08481764206955046, 4, 0.33927056827820185, 7, 0.5937234944868532, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.16963528413910092, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 949, 80.49194232400339, 0, 0., 0, 0., 0, 0., 5, 0.42408821034775235, 0, 0., 0, 0., 240, 1113, 1353, 1179, 0.8713968957871396
, generated\gt\sample_000507.krn, generated\xml_oemer\sample_000507.xml, 0, 0., 95, 7.636655948553055, 20, 1.607717041800643, 14, 1.1254019292604502, 0, 0., 0, 0., 6, 0.48231511254019294, 0, 0., 0, 0., 0, 0., 24, 1.9292604501607717, 0, 0., 0, 0., 2, 0.1607717041800643, 4, 0.3215434083601286, 2, 0.1607717041800643, 0, 0., 4, 0.3215434083601286, 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.3215434083601286, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1064, 85.53054662379421, 0, 0., 0, 0., 0, 0., 5, 0.40192926045016075, 0, 0., 0, 0., 202, 1224, 1426, 1244, 0.8723702664796634
, generated\gt\sample_000136.krn, generated\xml_oemer\sample_000136.xml, 0, 0., 184, 12.559726962457338, 6, 0.40955631399317405, 26, 1.7747440273037542, 6, 0.40955631399317405, 0, 0., 4, 0.27303754266211605, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06825938566552901, 4, 0.27303754266211605, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.4778156996587031, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1222, 83.41296928327645, 0, 0., 0, 0., 0, 0., 5, 0.3412969283276451, 0, 0., 0, 0., 231, 1448, 1679, 1465, 0.8725431804645623
, generated\gt\sample_000670.krn, generated\xml_oemer\sample_000670.xml, 0, 0., 198, 12.635609444798979, 18, 1.148691767708998, 36, 2.297383535417996, 1, 0.06381620931716656, 0, 0., 9, 0.574345883854499, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1276324186343331, 0, 0., 0, 0., 4, 0.2552648372686662, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.5105296745373324, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1286, 82.0676451818762, 0, 0., 0, 0., 0, 0., 5, 0.3190810465858328, 0, 0., 0, 0., 225, 1570, 1795, 1567, 0.8729805013927576
, generated\gt\sample_000094.krn, generated\xml_oemer\sample_000094.xml, 0, 0., 251, 21.84508268059182, 4, 0.34812880765883375, 34, 2.959094865100087, 1, 0.08703220191470844, 0, 0., 14, 1.2184508268059182, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.17406440382941687, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.5221932114882507, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 832, 72.41079199303742, 0, 0., 0, 0., 0, 0., 5, 0.4351610095735422, 0, 0., 0, 0., 250, 1066, 1316, 1149, 0.8731003039513677
, generated\gt\sample_000412.krn, generated\xml_oemer\sample_000412.xml, 0, 0., 214, 14.738292011019285, 20, 1.3774104683195592, 24, 1.6528925619834711, 1, 0.06887052341597796, 0, 0., 8, 0.5509641873278237, 0, 0., 0, 0., 12, 0.8264462809917356, 12, 0.8264462809917356, 0, 0., 0, 0., 0, 0., 4, 0.27548209366391185, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06887052341597796, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1151, 79.26997245179064, 0, 0., 0, 0., 0, 0., 5, 0.3443526170798898, 0, 0., 0, 0., 281, 1382, 1663, 1452, 0.8731208659049909
